year,country,life_evaluation,gdp_per_capita,pm2_5,intentional_homicide_rate,healthy_life_expectancy,degree_of_urbanization,sdg_index_score
2019,Ecuador,5.92519998550415,13870.489511806805,18.880438766098,6.84543557226847,67.61542231,77.361,69.68055317460319
2019,Egypt,4.15140008926392,,,,62.51960396,96.881,
2019,El Salvador,6.34829998016357,10543.938329131672,30.6138770514804,38.5386955905095,64.38870404,76.145,66.8550479034038
2019,Estonia,6.02180004119873,42215.03438358106,6.48539152857741,1.95957029638124,68.36583118,64.73,81.38717932688226
2019,Ethiopia,4.18620014190674,2437.9704604796666,22.7924418312934,,59.93190324,63.637,52.14831165674602
2019,Finland,7.80870008468628,56922.48731631031,5.2174017815856,1.46692385524251,70.18863415,60.766,87.07343067357479
2019,France,6.66379976272583,53448.55488499433,9.41824194165321,1.14560504750237,70.71715121,62.125,83.30925088277733
2019,Gabon,4.82929992675781,19491.40676313957,29.3305583712676,,56.3775425,82.65,62.31519815592905
2019,Gambia,4.75059986114502,,,,56.60245236,74.319,
2019,Georgia,4.67259979248047,18186.8816465807,18.9456214930977,2.02806499553233,64.85351819,64.472,72.77122573211102
2019,Germany,7.0757999420166,62949.89325118552,9.95772717043857,0.745579302641966,69.44497943,72.911,83.53679282318988
2019,Ghana,5.14799976348877,6508.246523059009,25.0476126459012,1.82667713193775,57.94305064,76.657,61.68741053391053
2019,Greece,5.5149998664856,33502.75064889967,15.4629284259515,0.727708640014711,69.81574212,67.231,77.73615176979884
2019,Guatemala,6.39890003204346,11466.376493219734,29.3775212370689,25.9415998284592,62.53651792,72.939,59.47025014854427
2019,Guinea,4.94929981231689,3557.462338831454,26.5843726882957,,53.50947382,53.327,53.9437280812325
2019,Haiti,3.72079992294312,3361.753288941139,15.3583584553577,,54.99784235,82.065,51.23555353323147
2019,Honduras,5.95319986343384,6264.0188427671455,29.4283957469446,41.0111655865032,62.34940977,58.397,61.49950710041593
2019,Hong Kong SAR of China,5.51039981842041,,,,,,
2019,Hungary,6.00040006637573,37662.67681013997,14.686677071267,0.66527835015882,66.59236063,62.543,80.30615351315352
2019,Iceland,7.50449991226196,65994.9860038103,4.92546019539672,0.277239086829896,71.39375059,75.576,81.53176358543418
2019,India,3.57329988479614,7702.176348119574,53.5981486621548,2.94997162020176,60.88252939,83.092,64.37440284780578
2019,Indonesia,5.28560018539429,12757.78508548416,23.9728901300149,,63.2893691,85.858,68.69846862745098
2019,Iran,4.67239999771118,,,,,,
2019,Iraq,4.78480005264282,14910.22503238197,45.7010021473815,,62.40584079,87.289,59.47416078431372
2019,Ireland,7.09369993209839,96205.7961557005,8.57888040778008,0.648627918850972,70.47920306,54.727,78.32216353874884
2019,Israel,7.12860012054443,44492.12269670844,22.6047775086382,1.6402012873501,71.50510833,93.475,74.04220316742082
2019,Italy,6.38740015029907,49690.62985052735,14.9904134967112,0.527189893600108,71.42736916,76.724,79.62932456497751
2019,Jamaica,5.88980007171631,10816.37203911542,21.0265683890828,47.462677157099,63.55076363,72.789,69.8493035226212
2019,Japan,5.87080001831055,46055.349867248704,11.9970236725114,0.251776994076062,73.58129509,91.129,80.07703487754077
2019,Jordan,4.63339996337891,10168.358852353691,32.1645840142968,1.14319003336944,68.3615608,93.308,68.2458891817333
2019,Kazakhstan,6.05789995193481,33298.21236950345,20.6684838968766,,63.96788731,76.396,71.3710049287518
2019,Kenya,4.58300018310547,5171.712642792572,20.2519023152347,3.07795502113628,58.24660368,74.821,60.89844309056957
2019,Kosovo,6.32520008087158,11774.117851090836,,1.36748864129747,,,
2019,Kuwait,6.10209989547729,51380.64553546314,57.825909998705,0.360182418888326,70.47654159,96.161,58.5004897964998
2019,Kyrgyzstan,5.54150009155273,,,,64.8418676,75.549,
2019,Lao PDR,4.88859987258911,8075.2750237700275,27.8703405333604,,,,61.40908881448412
2019,Latvia,5.94999980926514,35208.193459085865,13.953687230057,3.39556267869149,66.02158296,57.264,80.98339797130974
2019,Lebanon,4.77150011062622,15659.566104001171,27.8802089438784,3.14085853124481,67.40532045,89.992,64.98030952919629
2019,Lesotho,3.6528000831604,2773.286398872358,25.8844505340864,,45.04266302,37.629,53.18142782738095
2019,Liberia,4.55789995193481,1575.766650012378,17.9585172295432,,53.98511935,58.605,49.91939453275483
2019,Libya,5.48880004882813,14337.196298758206,20.0089753588808,,63.35601233,75.365,53.87957789115647
2019,Lithuania,6.21549987792969,43078.711858546114,12.1457403238805,3.36307869103253,66.22751262,57.882,76.98465306850012
2019,Luxembourg,7.23750019073486,132724.75466830298,8.85302220354508,0.644991719918795,71.45517211,67.947,77.31461651785716
2019,Madagascar,4.16559982299805,1707.8315383003903,13.7738240717124,,56.15947792,42.271,50.16324733893558
2019,Malawi,3.53800010681152,1687.2894491789152,19.596437811483,,55.53671304,63.455,54.67174075577201
2019,Malaysia,5.38430023193359,31300.508655484915,20.8986497768105,0.9270169844912,65.48693368,82.136,69.00790812324931
2019,Maldives,5.1975998878479,21855.50122457897,11.7717933697816,0.615093155858455,66.93412668,55.463,73.4204156862745
2019,Mali,4.72930002212524,2916.171677910843,35.4028018278016,,53.81374513,46.674,52.23924588293651
2019,Malta,6.77279996871948,53393.423164246284,12.1152477005238,0.992032983112623,71.16284153,94.962,78.68988034547154
2019,Mauritania,4.37459993362427,6162.21044455969,43.6914963916805,1.07437639165317,61.59490029,58.949,54.8610145955352
2019,Mauritius,6.10129976272583,25958.490028146538,15.0236819864042,2.09909272547754,64.24799842,90.982,66.96067347913524
2019,Mexico,6.46500015258789,21704.185952747954,17.0845735836968,29.150867187807,65.4608084,77.435,68.86961606824549
2019,Mongolia,5.45620012283325,15790.696112644131,44.1529420963905,6.34259904548525,62.00196014,69.994,65.83537236426768
2019,Montenegro,5.54610013961792,24585.115952915752,19.9401337330817,3.76021900823406,67.25294148,81.866,72.93352754859521
2019,Morocco,5.09479999542236,8768.17578125,17.1600688643338,2.77264595868349,63.59750282,77.914,69.35428464052288
2019,Mozambique,4.62360000610352,1528.8898835437337,16.1353369294546,,50.6474368,50.165,52.47139901960784
2019,Myanmar,4.30800008773804,6562.988984786251,36.7128668064078,2.8855992129134,60.66155073,69.317,61.30757283761989
2019,Namibia,4.57110023498535,10813.304468194407,15.4572528817777,12.0354899812092,55.53160284,41.534,65.99853403361347
2019,Nepal,5.13719987869263,4607.524547171124,54.2758746113853,1.95325811107588,61.52749847,72.287,66.70500508883478
2019,Netherlands,7.44890022277832,67847.8818461095,10.5448242918594,0.712758090417298,,84.206,79.6889566384596
2019,New Zealand,7.29960012435913,47392.19331351721,7.72371069620344,2.28484272415384,69.74499622,75.936,77.85275603354978
2019,Nicaragua,6.13710021972656,6756.59334024487,20.2131179025699,7.94304819024202,67.68334258,64.583,63.65638032212885
2019,Niger,4.90959978103638,1605.194765690292,55.4593541424912,,53.15432072,49.633,46.17275542027417
2019,Nigeria,4.72410011291504,8361.786648360001,56.1742360202495,21.099298161443,54.81295678,80.562,53.89339008573126
2019,North Cyprus,5.53550004959106,,,,,,
2019,North Macedonia,5.15980005264282,21766.88420624866,23.5530919085053,1.21203114814657,66.6524371,70.628,73.00412821744229
2019,Norway,7.48799991607666,90772.90170418654,6.1522585458121,0.523586594350632,71.18469375,64.306,83.91436601241897
2019,Pakistan,5.69329977035522,5295.952951382034,53.4624424408059,3.47225684652177,57.80361075,87.552,56.55258713280184
2019,Panama,6.30480003356934,33163.7172814857,15.3498636744005,11.3349220328569,68.31230743,68.074,69.25812029539088
2019,Paraguay,5.69210004806519,15319.388999122124,16.398596736735,8.50337786708883,64.87178917,59.802,66.25321275703465
2019,Peru,5.79680013656616,15461.457258546636,30.672466480308,7.3499267457301,68.41484707,72.868,71.7123927298192
2019,Philippines,6.00600004196167,9452.293971598096,23.1871442405274,4.2994572517325,61.25593066,84.575,67.69061559290384
2019,Poland,6.1862998008728,38181.62303346887,18.1315337173154,0.661855188726895,67.55951536,60.045,81.17869633340516
2019,Portugal,5.9109001159668,40188.28687992231,8.28261825252783,0.705776821960449,70.06049234,70.457,80.21378422459895
2019,Republic of Korea,5.87239980697632,,,,72.50021771,90.135,
2019,Republic of Moldova,5.60750007629395,,,,64.42798316,53.82,
2019,Romania,6.12370014190674,36399.4746080793,16.4166768529099,1.25118311157138,66.17611197,54.675,76.80479257703082
2019,Russian Federation,5.5460000038147,37319.3203125,12.5569592919877,7.64469087376708,63.7170407,78.775,73.07112935071464
2019,Rwanda,3.31229996681213,2753.539598108564,40.1780502490937,3.16215359253131,59.10058688,91.554,59.02409458423521
2019,Saudi Arabia,6.4064998626709,62647.729948784225,71.1180092701773,0.935259944754359,66.15306557,83.651,59.08505108465608
2019,Senegal,4.98080015182495,4070.6122705955004,39.8433750730602,,59.87235176,69.897,60.60872278244631
2019,Serbia,5.77820014953613,21541.126403718445,20.3036764511414,1.26325112750546,66.55006534,64.745,77.11944070616882
2019,Sierra Leone,3.92639994621277,2852.662698299674,22.5037713493302,,52.63188374,57.17,54.97875867922927
2019,Singapore,6.37709999084473,120678.34197855699,18.8678146675534,0.211656543163604,73.79679211,99.926,71.29758211640211
2019,Slovakia,6.28060007095337,,,,67.47785011,53.503,
2019,Slovenia,6.36339998245239,44577.94185830695,13.2114748069236,0.671965756625042,70.23011555,50.239,80.64688384687209
2019,South Africa,4.81409978866577,14352.669870987076,28.8697691230442,35.7874756270719,56.29404412,,63.49806378915202
2019,South Sudan,2.81660008430481,,24.2274572216095,,50.95647471,64.157,37.636771875
2019,Spain,6.40089988708496,46896.41711414235,10.4338195896242,0.69779523479218,71.68925823,78.469,80.01819636703166
2019,Sri Lanka,4.3270001411438,14637.444291267593,24.0032412073756,3.31094038448808,67.08723464,84.435,68.07097099142686
2019,State of Palestine,4.55280017852783,,,,,93.913,
2019,Swaziland,4.30810022354126,,,,,,
2019,Sweden,7.35349988937378,61070.5243445838,5.99033026849403,1.07985845098683,71.41293479,68.607,86.62482581274934
2019,Switzerland,7.55989980697632,81694.63065231395,9.18416349963332,0.53628529631628,71.52508144,75.851,80.04710015262516
2019,Taiwan Province of China,6.45539999008179,,,,,,
2019,Tajikistan,5.55569982528687,3649.883755186463,31.0737152169277,,64.91224613,82.66,65.86597078373016
2019,Tanzania,3.47620010375977,3484.63256835938,22.0048939517856,4.59485426006108,,,56.03294979628215
2019,Thailand,5.9987998008728,21280.150451860092,23.9611072205444,,67.1419192,60.321,73.5557210550887
2019,Togo,4.18720006942749,2862.626611603314,29.5326894869218,,55.80712266,71.503,55.39245854341737
2019,Trinidad and Tobago,6.19189977645874,33748.706084992446,13.6004693726607,36.2988873279844,64.07092927,87.382,59.91632281792281
2019,Tunisia,4.39219999313354,13243.902423324596,16.9323513605894,4.80838825436222,66.6757488,70.988,72.18205287751464
2019,Turkmenistan,5.11910009384155,15080.903400769335,28.0160189133278,,61.13354296,76.268,57.55154374236874
2019,Türkiye,5.13180017471313,,,,67.23815593,82.165,69.29245177045175
2019,Uganda,4.43200016021729,2689.4100914491924,32.5735656593236,10.9721855213314,57.55453728,68.216,52.3647881403319
2019,Ukraine,4.56069993972778,17636.5546875,16.290163233447,4.04827159044446,63.47307784,74.096,72.46127107389138
2019,United Arab Emirates,6.79080009460449,72822.94664389215,55.0277222030034,0.68245938100401,69.6863442,90.366,68.55592296918769
2019,United Kingdom,7.16450023651123,53374.09276284817,10.2890709531888,1.15033375026475,,85.981,81.62559733371205
2019,United States,6.93959999084473,69121.45800167408,7.26916299261301,4.93472178525416,,,75.19233250801487
2019,Uruguay,6.44010019302368,30010.562883429426,11.1840764177385,11.5977676357818,66.81174318,86.243,77.68756529973294
2019,Uzbekistan,6.25759983062744,9169.011475083511,32.5487636954353,1.20128497449438,63.62098233,85.364,69.75856482753358
2019,Venezuela,5.05319976806641,,,,,,
2019,Viet Nam,5.35349988937378,11628.613914745056,27.225760121213,,65.38787599,86.774,
2019,Yemen,3.52740001678467,,,,57.35889359,85.358,
2019,Zambia,3.75939989089966,3591.5641888310797,22.1205330057265,,53.8691716,53.121,51.2924996708153
2019,Zimbabwe,3.2992000579834,4993.865469282076,16.5336648957629,5.1730796210621,51.95162108,34.053,56.55037762896825
2020,Afghanistan,2.523,2769.68574507111,34.1641257733592,6.57810893906391,51.65582147,84.415,46.98659947330448
2020,Albania,5.117,16457.71897449906,15.7141751458801,2.12398982086583,67.15342179,67.898,73.62407707325353
2020,Algeria,4.887,14194.155747961899,15.3457911307566,1.48494311952627,64.14079841,79.778,71.81524620575503
2020,Argentina,5.929,23877.093140485536,16.0292286761716,5.35272149985868,66.15404009,86.048,73.07000434810288
2020,Armenia,5.283,15052.93597911361,27.1586984360582,2.59435451162573,61.03095047,76.988,74.36000555555557
2020,Australia,7.183,57260.46505301084,6.81304835611171,0.858459424254959,70.73290197,82.202,77.88303752228163
2020,Austria,7.268,60276.33076973262,10.2641161409981,0.728584791296886,69.92110503,58.724,85.77326432109558
2020,Azerbaijan,5.171,19126.096851125993,24.5574389862394,2.15091148557269,62.99997082,78.928,72.68967606646827
2020,Bahrain,6.647,53814.24525923582,51.222597367969,,64.72649179,97.858,61.37164333333332
2020,Bangladesh,5.025,7015.197927970561,72.109680405827,,63.34375913,97.958,62.24615162762075
2020,Belarus,5.534,26731.495386992214,12.6488078774925,,63.90188564,73.813,79.12901475330226
2020,Belgium,6.834,57333.542413792406,9.1455522668212,,69.33220063,78.415,81.22302622769386
2020,Benin,5.045,3317.8597222556973,41.5093042158764,,56.06610517,72.564,56.4611393557423
2020,Bolivia,5.716,10285.659075022226,31.3573420977687,3.62211536699793,,,67.35112635281385
2020,Bosnia and Herzegovina,5.813,16747.035391869464,26.8199216959582,1.3032872085846,65.8717719,51.193,72.71815115815558
2020,Botswana,3.467,16289.391358264542,13.3194834274843,9.3410798076921,56.29608445,69.2,62.36559253472223
2020,Brazil,6.33,17327.51572494663,13.6658296866126,21.8129091470528,63.27264316,79.25,72.60170351837705
2020,Bulgaria,5.266,28521.20624825962,20.4975477456356,0.995146569224991,64.37926353,60.106,74.97301923436041
2020,Burkina Faso,4.834,2380.931718265739,38.7317658994725,,55.14517935,49.389,51.34589667658729
2020,Burundi,3.775,1027.6289627674355,37.9559631020333,,56.39985355,84.598,52.79202643849207
2020,Cambodia,4.83,6128.782437833349,20.9367755079912,,61.4620016,68.061,62.58220264700577
2020,Cameroon,5.142,4763.481943880655,53.4777342537613,4.58593823145619,54.36933648,74.183,55.77085835667601
2020,Canada,7.103,54092.8576890836,6.02639529210685,2.00409191032713,69.62553122,76.243,79.47900395127748
2020,Chad,4.355,2513.0292272930474,41.4493480107205,,51.58330064,51.466,41.8320294890873
2020,Chile,6.172,26258.40385532415,20.0102686850355,5.75613878004137,68.34494597,81.763,78.02294318818436
2020,China,5.339,19215.101249101157,33.6907047751319,0.5018560705357,68.51324163,83.644,73.10427308410542
2020,Colombia,6.012,15861.499929129526,19.1676132940414,22.6427030734102,66.36999036,81.463,69.26705427383077
2020,Comoros,4.289,3447.4727490477203,10.2209724654924,,59.89825384,86.328,52.93289355742297
2020,Congo,5.342,,,,55.06772265,91.729,
2020,Costa Rica,7.069,22368.13780726379,17.9677813432914,11.3222838436969,68.80789472,73.671,72.48788180969358
2020,Croatia,5.882,32493.40170100552,15.5363694697733,1.01164453441337,67.73166145,54.39,81.44941321195147
2020,Cyprus,6.223,43402.359375,16.8829450553339,1.15185477415008,70.93251625,75.671,74.98782640235582
2020,Czechia,6.965,45119.93873091392,12.7679260152194,0.729848861096918,67.69540769,60.066,82.32466644293207
2020,Côte d’Ivoire,5.306,,,,,,
2020,Denmark,7.62,65379.306612099535,7.56699784427867,0.823111601929511,70.24159362,64.79,85.99252254477548
2020,Dominican Republic,5.545,19545.409955294315,12.8896641072094,8.72977662309348,63.74390426,85.517,71.84863563152534
2020,Ecuador,5.764,12440.326374781402,18.7426731318293,7.81941728300383,63.51526577,77.484,69.21118081232491
2020,Egypt,4.283,,,,61.18860664,96.934,
2020,El Salvador,6.061,9692.449316057988,31.1858574816377,21.5087446038674,62.57983737,76.073,67.07161646294881
2020,Estonia,6.189,40916.71941133273,6.38391649561802,3.1586796568621,68.07439019,65.016,81.97943282403872
2020,Ethiopia,4.275,2516.549076388985,23.9067499898344,,59.8004592,64.369,52.0639654265873
2020,Finland,7.842,55424.8574989208,4.95233131104412,1.75419179501202,69.98030861,60.872,87.5235258075258
2020,France,6.69,49311.33340963903,8.77800001489545,1.04999178555921,70.08042993,62.111,83.71220511416688
2020,Gabon,4.852,18681.484073854645,31.2781900678149,,56.3954408,83.091,62.35639663865547
2020,Gambia,5.051,,,,56.38126429,74.85,
2020,Georgia,4.891,17031.144028342584,18.9479160700645,,64.21868765,64.311,72.94135706646296
2020,Germany,7.155,60299.576771080945,9.06086572629572,0.935085587265765,69.24162344,73.023,83.79395171886938
2020,Ghana,5.088,6412.685417624688,30.1543666247493,1.74047705817606,58.02110423,76.842,62.08858294287413
2020,Greece,5.723,30487.112933104487,14.4453432380952,0.72901495405944,69.46651581,67.182,78.11894535268652
2020,Guatemala,6.435,11097.150390298593,31.9662189623904,18.1882859775834,61.05037089,72.91,59.44452082590612
2020,Guinea,4.984,3630.9933057767694,27.2214398926513,,53.43718875,53.579,54.31973174603175
2020,Haiti,3.615,3210.53609854862,15.8597316710366,11.3840030566048,54.73509414,82.552,50.75853226381462
2020,Honduras,5.919,5603.263983777774,36.5355643898854,35.7028493255269,61.29582849,59.065,60.70173606230372
2020,Hong Kong SAR of China,5.477,,,,,,
2020,Hungary,5.992,36119.52117356523,13.5188812207119,0.820558561392627,66.09802497,62.551,80.72474288523975
2020,Iceland,7.554,60617.14326885096,4.46377481487081,1.36383225954273,71.36480723,75.86,82.2509553688142
2020,India,3.819,7186.864470996788,52.1933674059995,2.93529734667461,60.35599285,83.392,64.87300560224091
2020,Indonesia,5.345,12388.544926813132,18.8647326240401,,61.93749408,85.904,69.31471465919702
2020,Iran,4.721,,,,,,
2020,Iraq,4.854,12827.634539229313,47.6300446099296,,60.33154765,87.503,59.90750730625583
2020,Ireland,7.085,101793.4475258714,7.81294532464159,0.622164323030526,70.10420776,54.811,79.05118185637892
2020,Israel,7.157,42926.54154185844,21.4862164788286,1.67038317453709,71.22294813,93.562,74.39141846943905
2020,Italy,6.483,45505.06887089558,15.4110266691012,0.475691584209703,70.48039507,76.752,79.88737055852643
2020,Jamaica,6.309,9891.969329615484,22.2580622432181,47.0901768054208,63.75281798,72.356,70.00075469399883
2020,Japan,5.94,44212.55034157237,11.2359883823418,0.251772416452194,73.63807718,91.126,80.29799877997822
2020,Jordan,4.395,9872.309451232497,34.5689113833928,0.993996674252794,66.65636387,93.465,68.25399640098463
2020,Kazakhstan,6.152,32011.5491499004,20.087431214828,3.11054491665357,62.47886209,76.684,70.77820897817462
2020,Kenya,4.607,5057.401155374287,22.7039455998975,3.56012051055805,58.37011157,75.34,62.42224701213819
2020,Kosovo,6.372,11137.502856040395,,2.11257513202167,,,
2020,Kuwait,6.106,49372.81879385524,56.6337832700639,0.249991818449578,67.66835431,96.17,60.07414355107856
2020,Kyrgyzstan,5.744,,,,63.01327192,75.512,
2020,Lao PDR,5.03,7995.595025278178,28.0509542341447,,,,61.64171639384919
2020,Latvia,6.032,34225.897604405814,14.0098212612214,3.68203328189884,65.80990113,57.137,80.91374617180205
2020,Lebanon,4.584,12507.436636807848,26.0680786310559,2.24466989542556,66.00251747,89.624,64.24763573942397
2020,Lesotho,3.512,2517.110444865932,27.1007395853564,,45.08762018,37.745,53.95902517361111
2020,Liberia,4.625,1497.3769243627232,19.1348640047007,,53.93808781,59.043,49.76874807137307
2020,Libya,5.41,9978.664001107427,18.8604995298583,,62.53292105,75.427,56.11704659863945
2020,Lithuania,6.255,43108.19760602826,11.4345904384498,3.6126075712028,65.08668332,57.927,78.09526330956626
2020,Luxembourg,7.324,129865.63187112365,8.14727031655208,0.475739656230524,71.31500432,68.717,78.43055825216452
2020,Madagascar,4.208,1545.7271437920392,12.3581851539272,,55.44883229,42.883,50.0078906162465
2020,Malawi,3.6,1656.4398519253257,16.3899819196217,,55.70998006,64.392,55.07593783369408
2020,Malaysia,5.384,29200.452632127035,13.6599055069719,0.746542626101193,66.99996633,82.282,69.21449757236228
2020,Maldives,5.198,14242.975070116228,11.0615126425059,,67.37667395,56.462,74.19385196078431
2020,Mali,4.723,2796.410384443858,34.6459248880864,,53.45345314,47.072,52.48848700396825
2020,Malta,6.602,50389.6963309289,10.4163973243993,1.35081285163347,70.93989204,95.106,78.70111255835668
2020,Mauritania,4.227,5963.235497249875,45.4453206008517,0.999971522550119,60.55111844,59.122,55.05373131737544
2020,Mauritius,6.049,22272.539869667697,14.1375462211663,2.72750722204948,63.80634809,90.878,67.37273466566114
2020,Mexico,6.317,19728.48178274552,16.7237606198387,29.0010048931398,61.59445373,77.326,68.94824979203803
2020,Mongolia,5.677,14801.342082918465,40.2206027753218,6.2295157189674,63.41105649,70.496,66.94213236607143
2020,Montenegro,5.581,20904.599931451266,19.452509792424,2.96084285326556,66.07260301,81.775,73.32517569815806
2020,Morocco,4.918,8054.56298828125,17.6745548244128,2.93295948896857,62.38086268,78.102,69.5598847805789
2020,Mozambique,4.794,1466.1247647447606,13.0371538034339,,50.74977703,50.002,52.69947581699346
2020,Myanmar,4.426,5926.83450206681,36.8841217490584,2.96322722719558,60.68569606,69.363,61.81729199558611
2020,Namibia,4.574,9652.248272194625,14.4300441951521,11.1039385450139,55.71828677,41.765,66.26079822595705
2020,Nepal,5.269,4412.5420439395,51.1333778512821,2.13004129984372,61.09515422,72.597,66.38486386183261
2020,Netherlands,7.464,64862.18903534743,8.95977219371951,0.686068183497271,,84.297,80.49575073913016
2020,New Zealand,7.277,46326.38046729759,7.05142839254853,1.02566226716727,70.19413907,76.28,78.7240001736111
2020,Nicaragua,5.972,6523.369446611954,21.6853479304391,,64.80710319,64.396,63.87508235294117
2020,Niger,5.074,1622.278736029109,65.2328825383295,,52.95938336,49.405,45.99873884830447
2020,Nigeria,4.759,7664.210995751679,63.7025276792271,,54.54076277,80.58,53.8912903234021
2020,North Cyprus,5.536,,,,,,
2020,North Macedonia,5.101,20971.442103359346,22.5072186688488,0.587601972312729,65.09200815,70.545,72.88779010191199
2020,Norway,7.392,89012.27238045036,5.35135775741965,0.576285998471727,71.20376003,64.47,84.2007173486644
2020,Pakistan,4.934,5135.014592888394,54.8397942743298,3.55316509010108,56.86688688,87.988,56.60764035506977
2020,Panama,6.18,26881.82772216894,15.1907401233296,11.6461589453797,66.87675243,68.315,69.96331842373313
2020,Paraguay,5.653,14989.76671301618,19.6466878417044,7.28375188027935,64.85424131,59.376,67.46154785804474
2020,Peru,5.84,13607.764070582782,29.8567440111987,5.79501314909191,63.90066449,73.007,70.33732709023002
2020,Philippines,5.88,8455.184571341064,21.7674946627007,,61.30162838,84.81,67.38332950513539
2020,Poland,6.166,37852.802131363875,16.4409892974788,0.69686389242182,66.44287628,60.045,81.39067763608942
2020,Portugal,5.929,36852.228733810305,8.74778129241256,0.78106023430457,69.38735957,70.513,80.35724042101688
2020,Republic of Korea,5.845,,,,72.49856636,90.108,
2020,Republic of Moldova,5.766,,,,63.39200941,53.364,
2020,Romania,6.14,35283.60603582406,16.0420354209434,1.44901611032613,65.02236491,54.71,76.75867390289447
2020,Russian Federation,5.477,36376.3359375,12.444538795419,7.30812673633554,62.21581425,78.818,74.00280781440782
2020,Rwanda,3.415,2617.7070603436364,38.4056047935603,3.61247427164444,59.49526156,92.086,59.26469752886003
2020,Saudi Arabia,6.494,57420.73357364236,68.3959671214439,,65.28925386,83.645,60.27901571428571
2020,Senegal,5.132,4018.0412927904413,40.6552283701407,,59.63305896,69.857,61.17190294117648
2020,Serbia,6.078,21479.078855334676,20.1427099429094,1.21601456438015,65.31375421,64.832,77.26547995580808
2020,Sierra Leone,3.849,2752.626153556634,22.6716833620106,2.22431228940123,52.64918501,57.679,54.43872410661233
2020,Singapore,6.377,116684.21359657156,12.2426173596677,0.177931178177524,73.8017058,99.925,72.32572592592594
2020,Slovakia,6.331,,,,66.88929213,53.522,
2020,Slovenia,6.461,42471.522803127664,13.2080480794718,0.523206714930108,69.46577502,50.312,81.33031645870469
2020,South Africa,4.956,13250.566659445636,28.3262173044747,32.9775673780065,55.03596828,,64.44177019777608
2020,Spain,6.491,41553.44779456746,10.0910228471584,0.69421884953507,70.63086617,78.638,80.53076363636364
2020,Sri Lanka,4.325,13886.651372868899,22.4205185814566,,69.25131518,84.682,68.77961402682286
2020,State of Palestine,4.517,,,,,94.064,
2020,Swaziland,4.308,,,,,,
2020,Sweden,7.363,59458.280529196934,5.36986329823469,1.19764105277864,70.73289273,68.832,86.84427806213392
2020,Switzerland,7.571,79270.8713687141,9.12641120132556,0.543944872228796,70.8688369,76.021,80.8239074824481
2020,Taiwan Province of China,6.584,,,,,,
2020,Tajikistan,5.466,3724.7489591465974,31.4350206909239,0.892370798940089,62.34402703,82.778,65.95110753968254
2020,Tanzania,3.623,3449.82153320313,22.5094861470273,3.74921291744897,,,56.29665490196079
2020,Thailand,5.985,19950.284406314742,25.1774583777729,,66.74703575,60.647,74.07080891690008
2020,Togo,4.107,2861.2979624051295,36.9850943715423,,55.93008645,71.252,55.5933302054155
2020,Tunisia,4.596,11955.59836984789,17.004974740635,4.69348024650292,66.2405825,71.252,71.87266123843476
2020,Turkmenistan,5.066,15630.914519252932,28.717031653575,,60.5071479,76.49,58.07983579365079
2020,Türkiye,4.948,,,,66.03379113,82.331,69.9497506080521
2020,Uganda,4.636,2678.009072022927,33.4244237039788,10.0321315001,57.68586334,69.58,52.35026440746753
2020,Ukraine,4.875,17092.5390625,15.9929635073004,3.80035686872931,62.9945096,74.047,73.43659281274282
2020,United Arab Emirates,6.561,66808.62092560282,47.9198581382905,0.687938137215929,68.60732431,90.251,70.53125961718021
2020,United Kingdom,7.064,47930.5490378931,9.52171570283834,0.94577935310667,,86.043,82.55919290154291
2020,United States,6.951,67406.8311325507,7.73512626395484,6.35465593745812,,,75.8061985530809
2020,Uruguay,6.431,27788.174960019605,11.9353074773879,10.0324569104505,67.32914507,86.249,77.87890168752816
2020,Uzbekistan,6.179,9145.23119844239,32.3909036978102,1.33685174451114,62.81750336,85.421,71.11239417353478
2020,Venezuela,4.892,,,,,,
2020,Viet Nam,5.411,11851.396568564898,25.2817623512854,,66.16425416,86.869,
2020,Yemen,3.658,,,,57.03904432,85.684,
2020,Zambia,4.073,3391.5954115609516,19.448495527814,,53.91470698,53.21,51.2330965458153
2020,Zimbabwe,3.145,4527.7394921925425,13.698771280809,5.02354351291954,52.19894576,33.615,57.02969880050505
2021,Afghanistan,2.404,2144.166570028188,39.7388328758413,4.0324584656778,50.44624351,84.122,45.85377019240021
2021,Albania,5.199,18212.794718287976,15.8337516349214,2.31608568885389,66.68795531,68.118,74.24823736312706
2021,Algeria,5.122,14496.865469729873,16.8669275134746,1.55268752449532,65.54819194,80.037,71.83353217044395
2021,Argentina,5.967,26300.274261175044,13.9190749120157,4.62126366336244,64.7943616,86.095,73.76310717468805
2021,Armenia,5.399,15921.705281964018,30.5313936417254,3.13550776151398,64.01330853,77.074,73.64469439484125
2021,Australia,7.162,58327.414684232484,5.4818683964456,0.743554074825619,70.60635821,82.114,78.11532711145065
2021,Austria,7.163,62968.85387701863,10.7703740394321,0.724875548626241,69.78945352,58.833,85.35778240127927
2021,Azerbaijan,5.173,20111.375695210878,27.2242211332911,1.7001534193041,64.04244286,78.959,72.83051096230159
2021,Bahrain,6.647,54954.67578955323,57.5337113311962,0.0665883809268237,64.23784447,97.889,61.51280031746033
2021,Bangladesh,5.155,7441.069139612541,73.1105267513781,,63.05118978,97.969,62.4663191049147
2021,Belarus,5.821,27611.180113515707,13.8648907796671,,63.70762409,74.067,79.03262608780109
